Id,Id2,Geography,Year,Estimate; Total:,Margin of Error; Total:,Estimate; With a mortgage:,Margin of Error; With a mortgage:,"Estimate; With a mortgage: - Less than $20,000:","Margin of Error; With a mortgage: - Less than $20,000:","Estimate; With a mortgage: - Less than $20,000: - Less than 20 percent","Margin of Error; With a mortgage: - Less than $20,000: - Less than 20 percent","Estimate; With a mortgage: - Less than $20,000: - 20 to 29 percent","Margin of Error; With a mortgage: - Less than $20,000: - 20 to 29 percent","Estimate; With a mortgage: - Less than $20,000: - 30 percent or more","Margin of Error; With a mortgage: - Less than $20,000: - 30 percent or more","Estimate; With a mortgage: - $20,000 to $34,999:","Margin of Error; With a mortgage: - $20,000 to $34,999:","Estimate; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Margin of Error; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Estimate; With a mortgage: - $35,000 to $49,999:","Margin of Error; With a mortgage: - $35,000 to $49,999:","Estimate; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Margin of Error; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Estimate; With a mortgage: - $50,000 to $74,999:","Margin of Error; With a mortgage: - $50,000 to $74,999:","Estimate; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Margin of Error; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Estimate; With a mortgage: - $75,000 or more:","Margin of Error; With a mortgage: - $75,000 or more:","Estimate; With a mortgage: - $75,000 or more: - Less than 20 percent","Margin of Error; With a mortgage: - $75,000 or more: - Less than 20 percent","Estimate; With a mortgage: - $75,000 or more: - 20 to 29 percent","Margin of Error; With a mortgage: - $75,000 or more: - 20 to 29 percent","Estimate; With a mortgage: - $75,000 or more: - 30 percent or more","Margin of Error; With a mortgage: - $75,000 or more: - 30 percent or more",Estimate; With a mortgage: - Zero or negative income,Margin of Error; With a mortgage: - Zero or negative income,Estimate; Not mortgaged:,Margin of Error; Not mortgaged:,"Estimate; Not mortgaged: - Less than $20,000:","Margin of Error; Not mortgaged: - Less than $20,000:","Estimate; Not mortgaged: - Less than $20,000: - Less than 20 percent","Margin of Error; Not mortgaged: - Less than $20,000: - Less than 20 percent","Estimate; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Margin of Error; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Estimate; Not mortgaged: - Less than $20,000: - 30 percent or more","Margin of Error; Not mortgaged: - Less than $20,000: - 30 percent or more","Estimate; Not mortgaged: - $20,000 to $34,999:","Margin of Error; Not mortgaged: - $20,000 to $34,999:","Estimate; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Estimate; Not mortgaged: - $35,000 to $49,999:","Margin of Error; Not mortgaged: - $35,000 to $49,999:","Estimate; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Estimate; Not mortgaged: - $50,000 to $74,999:","Margin of Error; Not mortgaged: - $50,000 to $74,999:","Estimate; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Estimate; Not mortgaged: - $75,000 or more:","Margin of Error; Not mortgaged: - $75,000 or more:","Estimate; Not mortgaged: - $75,000 or more: - Less than 20 percent","Margin of Error; Not mortgaged: - $75,000 or more: - Less than 20 percent","Estimate; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Margin of Error; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Estimate; Not mortgaged: - $75,000 or more: - 30 percent or more","Margin of Error; Not mortgaged: - $75,000 or more: - 30 percent or more",Estimate; Not mortgaged: - Zero or negative income,Margin of Error; Not mortgaged: - Zero or negative income
0500000US06059,6059,"Orange County, California",2012,565956,6120,421483,6179,17331,1951,36,60,0,197,17295,1953,22300,2200,378,205,1027,424,20895,2098,27834,2812,472,273,2068,518,25294,2614,61205,3403,3874,828,11831,1639,45500,3158,291533,5236,107040,4042,103310,5250,81183,4165,1280,551,144473,4170,17364,1879,3192,789,2736,734,11436,1440,23256,1945,10823,1351,5813,1086,6620,1029,19338,2060,14108,1640,3537,883,1693,620,26451,1939,23090,1791,2798,903,563,379,56706,2985,55829,2873,536,292,341,275,1358,569
0500000US06061,6061,"Placer County, California",2012,92455,2507,68641,2926,3177,896,0,197,0,197,3177,896,4239,885,66,107,153,151,4020,882,5761,1063,125,119,879,368,4757,1009,11509,1486,699,478,2483,687,8327,1149,43824,2611,16652,1698,17617,1838,9555,1363,131,127,23814,1876,3573,797,439,278,990,459,2144,526,5726,1143,2213,711,1475,544,2038,768,3061,780,2115,663,878,423,68,84,4665,807,4231,737,385,251,49,82,6567,1103,6519,1106,48,80,0,197,222,165
0500000US06065,6065,"Riverside County, California",2012,442164,7580,325771,7640,18948,1969,0,197,51,68,18897,1959,32725,3030,771,296,1065,440,30889,3011,42334,3270,1819,711,6054,1295,34461,2973,64041,3759,7168,1221,19351,1911,37522,2950,165351,5626,68241,4288,64704,3539,32406,2616,2372,827,116393,4057,25529,1977,5224,1003,4925,978,15380,1569,26622,2089,13409,1645,7569,1294,5644,1038,17283,1597,13504,1335,3101,683,678,290,18835,1835,16805,1690,1422,427,608,403,25837,2036,25446,2003,347,228,44,70,2287,694
0500000US06067,6067,"Sacramento County, California",2012,289227,4852,221612,4903,10829,1404,0,197,122,155,10707,1432,19507,2293,354,237,982,479,18171,2196,23473,2248,1058,465,3669,744,18746,1892,45017,2885,5448,1008,16259,1948,23310,2057,120747,3825,58952,3272,43847,2692,17948,1806,2039,1005,67615,2866,10470,1326,2023,572,2539,685,5908,1028,11179,1304,5869,986,3669,817,1641,751,11139,1287,9144,1092,1759,587,236,193,12544,1128,12378,1132,166,111,0,197,21301,1455,21264,1442,0,197,37,61,982,505
0500000US06071,6071,"San Bernardino County, California",2012,360060,6921,274681,6021,16709,2444,136,170,178,148,16395,2486,27178,2884,844,360,1441,490,24893,2783,32897,2810,1308,554,6545,1158,25044,2387,59108,3708,7472,1243,19916,2140,31720,2685,136019,5357,61839,3952,48168,3615,26012,2582,2770,1060,85379,3542,19228,2120,5215,1184,4028,925,9985,1507,16628,1721,10721,1328,4225,804,1682,597,13881,1574,11840,1559,1754,666,287,237,15191,1582,14512,1612,495,287,184,237,18556,2045,18510,2044,46,77,0,197,1895,744
0500000US06073,6073,"San Diego County, California",2012,573530,6642,429578,7221,17783,2134,0,197,60,75,17723,2122,29450,2742,199,173,1210,506,28041,2684,37989,2958,793,379,3331,713,33865,2925,67334,3758,5547,923,13985,1444,47802,3226,266251,6421,95243,4300,98153,4319,72855,4355,10771,2223,143952,4180,23058,2127,4304,802,3871,879,14883,1581,25328,2188,13117,1513,6545,1136,5666,874,21222,2122,16197,1773,3726,800,1299,600,24710,1973,22464,1868,1600,542,646,586,47921,2485,47201,2440,680,386,40,65,1713,565
0500000US06075,6075,"San Francisco County, California",2012,124739,4592,88407,3872,3659,930,0,197,0,197,3659,930,4169,1017,108,127,88,105,3973,989,4364,941,203,158,201,154,3960,916,9576,1496,655,315,1280,605,7641,1283,66519,3485,23411,2394,21986,2466,21122,1945,120,143,36332,2646,5082,1121,775,403,655,314,3652,975,3739,783,1673,540,1315,476,751,351,4523,944,3286,736,716,415,521,420,6328,1321,5685,1190,529,376,114,145,15870,1823,15301,1808,569,325,0,197,790,352
0500000US06077,6077,"San Joaquin County, California",2012,121799,3621,89083,3470,4131,697,0,197,67,111,4064,704,8098,1318,143,124,640,318,7315,1235,10893,1383,604,287,1863,573,8426,1378,17337,1976,2358,597,5280,1121,9699,1535,47834,2715,24170,2591,16338,1949,7326,1181,790,614,32716,2200,6122,976,1612,658,1423,452,3087,833,6367,842,4125,744,1533,411,709,301,5662,959,5095,906,455,248,112,135,6296,936,6085,948,137,148,74,123,7794,1325,7794,1325,0,197,0,197,475,290
0500000US06079,6079,"San Luis Obispo County, California",2012,56105,2277,37533,2272,1707,580,0,197,47,78,1660,556,1939,554,124,151,170,238,1645,527,4025,950,280,220,732,413,3013,800,6195,1224,251,178,1265,454,4679,1075,23626,2016,8311,1308,8246,1339,7069,1144,41,69,18572,1472,2691,831,290,216,746,402,1655,637,2616,590,1503,499,595,297,518,301,3439,869,3012,823,386,272,41,68,3002,720,2578,678,311,270,113,138,6588,1107,6588,1107,0,197,0,197,236,182
0500000US06081,6081,"San Mateo County, California",2012,148728,3608,107218,3665,3341,925,0,197,0,197,3341,925,4549,800,92,149,166,161,4291,774,6321,897,114,122,385,229,5822,824,12862,2111,713,374,1239,583,10910,1844,79830,2719,29064,2130,24173,2072,26593,1993,315,184,41510,2234,4567,1008,516,369,823,429,3228,858,6086,882,2221,554,1789,541,2076,515,4939,966,3457,736,999,573,483,266,7272,978,6270,908,596,333,406,288,18402,1744,17630,1739,594,301,178,213,244,195
0500000US06083,6083,"Santa Barbara County, California",2012,73176,2449,49835,2294,1943,525,0,197,0,197,1943,525,3810,752,130,154,205,164,3475,771,3209,720,72,82,356,233,2781,689,9114,1485,506,284,3139,829,5469,1178,31643,2177,11973,1372,11298,1388,8372,1311,116,137,23341,1847,3743,885,701,433,547,364,2495,799,3466,901,2356,707,478,312,632,329,3429,784,2798,656,518,346,113,139,3937,675,3693,659,139,80,105,103,8678,1303,8415,1282,151,109,112,159,88,94
0500000US06085,6085,"Santa Clara County, California",2012,344484,5421,255233,5805,6544,1149,0,197,0,197,6544,1149,10457,1290,200,223,508,238,9749,1299,12698,1616,428,230,1523,626,10747,1479,25847,2127,1756,645,4094,761,19997,1868,198836,5595,72638,3296,68902,4050,57296,3315,851,363,89251,3675,9867,1377,1383,496,1387,507,7097,1256,11103,1560,4838,1006,2518,564,3747,930,11059,1291,8079,1142,1826,544,1154,490,15128,1331,12882,1210,1819,582,427,267,40984,2415,40299,2412,626,271,59,69,1110,396
0500000US06087,6087,"Santa Cruz County, California",2012,52900,2407,38681,2537,1739,768,0,197,0,197,1739,768,2639,758,123,115,236,397,2280,658,2997,816,122,148,376,240,2499,796,6090,1090,407,247,992,456,4691,938,25011,1929,8558,1126,9459,1651,6994,1061,205,207,14219,1393,2253,705,367,231,428,294,1458,564,1779,537,1205,478,350,236,224,170,1280,379,895,303,363,237,22,37,3346,719,2857,708,419,371,70,114,5416,900,5416,900,0,197,0,197,145,155
0500000US06089,6089,"Shasta County, California",2012,42265,1908,27251,1663,1795,521,0,197,0,197,1795,521,3394,826,233,272,591,325,2570,698,4014,956,114,130,1351,673,2549,669,5400,949,927,412,2146,746,2327,622,12488,1348,6130,926,5135,1022,1223,433,160,180,15014,1123,3170,795,633,378,689,507,1848,571,3762,786,2298,565,1013,483,451,269,2577,526,2306,504,224,148,47,85,2264,522,2200,505,64,59,0,197,3177,675,3177,675,0,197,0,197,64,88
0500000US06095,6095,"Solano County, California",2012,83408,2784,64835,2634,2752,698,0,197,0,197,2752,698,4042,911,73,83,165,138,3804,883,6021,1203,387,283,1269,575,4365,998,12197,1367,1278,398,3789,826,7130,1183,39475,2255,16105,1572,16113,1549,7257,1256,348,276,18573,1508,2653,590,470,236,269,199,1914,575,2670,556,1815,513,547,305,308,180,2627,720,2327,754,300,176,0,197,4130,852,3869,808,261,323,0,197,6292,1043,6292,1043,0,197,0,197,201,161
0500000US06097,6097,"Sonoma County, California",2012,110476,3322,80697,2928,3312,810,0,197,66,110,3246,791,6161,918,0,197,390,315,5771,860,7722,1247,439,341,784,347,6499,1134,14232,1540,1648,514,3509,686,9075,1226,48619,2939,19139,1526,17810,2172,11670,1497,651,363,29779,1878,4114,802,809,350,442,272,2863,728,5114,1038,2674,640,976,470,1464,560,4771,896,3876,804,681,294,214,161,5810,902,5452,842,280,206,78,95,9430,1111,9142,1103,173,169,115,144,540,304
0500000US06099,6099,"Stanislaus County, California",2012,93081,2911,69968,2826,4829,1225,0,197,39,67,4790,1207,7852,1299,36,61,501,421,7315,1216,10727,1622,187,177,2366,676,8174,1519,14886,1553,2564,725,5621,1163,6701,1119,31493,2010,15893,1503,11754,1623,3846,819,181,154,23113,1490,3976,696,612,309,939,373,2425,626,5026,850,3528,781,900,361,598,301,4028,821,3493,749,482,268,53,69,4538,761,4409,766,88,103,41,70,5314,848,5273,850,41,68,0,197,231,227
0500000US06101,6101,"Sutter County, California",2012,18517,1200,12778,1307,1361,534,0,197,0,197,1361,534,643,297,51,87,69,90,523,261,1946,627,174,175,344,249,1428,551,2625,718,381,243,1020,504,1224,468,6190,987,3230,763,2451,735,509,304,13,21,5739,839,1329,535,265,203,294,229,770,418,703,300,406,299,95,102,202,160,932,375,904,374,28,47,0,197,1264,400,1264,400,0,197,0,197,1340,402,1340,402,0,197,0,197,171,195
0500000US06107,6107,"Tulare County, California",2012,75044,2700,52061,2960,4474,990,0,197,0,197,4474,990,6372,1051,5,9,695,450,5672,1006,9083,1505,712,451,2496,756,5875,1297,12245,1890,2528,633,5431,1301,4286,1035,19382,2196,12272,1945,5402,1225,1708,552,505,421,22983,2086,5594,1111,1313,529,1432,446,2849,803,4902,879,3746,839,952,508,204,142,3446,661,3322,652,111,116,13,22,3494,892,3393,869,101,139,0,197,5375,935,5369,935,6,10,0,197,172,121
0500000US06111,6111,"Ventura County, California",2012,172028,3950,133540,3838,4843,1061,0,197,182,237,4661,1024,7181,1317,230,196,115,139,6836,1325,8825,1251,296,180,528,306,8001,1229,22930,1903,1742,405,5064,953,16124,1909,89389,3913,34369,2764,30443,2362,24577,2116,372,249,38488,1963,4676,909,582,281,1146,464,2948,741,7392,1083,3776,751,2020,678,1596,600,5351,879,3948,786,1261,485,142,110,7189,1005,6794,1021,301,237,94,127,13619,1522,13440,1495,179,154,0,197,261,174
0500000US06113,6113,"Yolo County, California",2012,35683,1960,25818,1717,750,427,0,197,0,197,750,427,1752,608,0,197,172,178,1580,569,2659,735,61,105,418,346,2180,650,3432,866,322,253,1255,488,1855,687,17185,1366,7726,1150,6737,1163,2722,716,40,65,9865,1178,1256,516,169,165,264,247,823,393,1937,619,1228,481,575,279,134,135,1540,588,1234,582,207,163,99,122,1462,501,1306,434,156,182,0,197,3550,771,3550,771,0,197,0,197,120,122
0500000US06115,6115,"Yuba County, California",2012,14671,1122,10375,1159,519,292,0,197,0,197,519,292,1079,393,52,86,80,98,947,367,1923,690,0,197,958,471,965,508,2428,717,434,395,848,421,1146,434,4426,1084,2037,800,1793,712,596,362,0,197,4296,856,1168,514,348,310,261,197,559,356,972,415,667,364,39,70,266,206,672,337,637,336,35,64,0,197,407,245,407,245,0,197,0,197,1057,459,1057,459,0,197,0,197,20,36
0500000US06001,6001,"Alameda County, California",2013,288417,4698,217870,4957,6156,1127,26,43,30,51,6100,1123,9490,1586,63,76,380,234,9047,1496,14275,1794,506,281,1240,465,12529,1724,26658,2532,2269,568,5962,1136,18427,2077,159966,4614,69138,3418,54002,3180,36826,2270,1325,604,70547,3073,8374,1198,1627,642,1204,414,5543,903,9625,1212,4804,1005,2752,670,2069,635,7705,1071,5795,1053,1264,454,646,292,11381,1446,10311,1369,733,454,337,255,32823,2365,31969,2242,676,448,178,178,639,320
0500000US06007,6007,"Butte County, California",2013,48961,2379,30662,1997,2564,685,76,128,0,203,2488,666,3161,808,371,290,368,221,2422,719,3841,851,464,257,1308,553,2069,658,7057,1089,1291,564,2734,701,3032,711,13551,1327,8425,1116,4295,958,831,426,488,381,18299,1689,4423,852,1278,482,664,352,2481,682,3947,858,2171,666,1300,511,476,291,3233,765,2865,739,368,275,0,203,2959,760,2869,752,90,152,0,203,3728,765,3728,765,0,203,0,203,9,17
0500000US06013,6013,"Contra Costa County, California",2013,247289,4837,182194,4683,6046,1185,0,203,0,203,6046,1185,8990,1465,382,252,129,131,8479,1380,12121,1452,617,342,1181,484,10323,1298,23247,2487,2294,649,5849,1107,15104,1978,131241,4509,58293,3244,42780,2867,30168,2419,549,433,65095,3483,8318,1278,1148,409,1715,516,5455,1044,10276,1319,4818,942,2790,820,2668,704,8124,1362,6023,1120,1584,564,517,325,10893,1499,9651,1383,1067,433,175,182,26852,2423,26218,2337,450,308,184,185,632,376
0500000US06017,6017,"El Dorado County, California",2013,48749,2157,34055,2077,2378,749,0,203,7,12,2371,750,2898,765,89,107,227,212,2582,776,2041,661,143,174,147,154,1751,592,6348,1225,186,157,1820,583,4342,1052,20342,2048,10318,1583,7030,1383,2994,984,48,85,14694,1660,2727,913,133,160,312,256,2282,811,2888,720,976,425,940,420,972,418,2427,924,1542,746,821,410,64,107,2390,566,2222,557,128,148,40,67,4030,846,3941,845,42,72,47,79,232,300
0500000US06019,6019,"Fresno County, California",2013,152766,3755,108751,3449,7648,1410,86,102,205,205,7357,1366,12217,1838,170,123,1828,688,10219,1708,14795,2232,757,448,4139,1008,9899,1947,23423,2233,4813,1235,9030,1315,9580,1598,50358,2957,29225,2538,15347,1978,5786,1188,310,216,44015,2856,6639,1049,1822,556,1142,500,3675,774,9304,1700,5512,1162,2974,933,818,358,7433,1247,6832,1167,432,252,169,155,7360,1254,7028,1230,223,196,109,137,12741,1441,12741,1441,0,203,0,203,538,476
0500000US06023,6023,"Humboldt County, California",2013,28950,1391,17226,1397,1328,491,0,203,70,122,1258,491,1840,566,77,127,100,112,1663,542,2749,786,90,120,924,426,1735,679,4910,1054,1456,683,1346,483,2108,685,6370,1094,3813,913,2255,674,302,164,29,47,11724,1064,2970,786,911,482,709,391,1350,569,2513,618,2005,566,448,259,60,73,1881,628,1756,626,125,111,0,203,1981,569,1933,569,48,88,0,203,2287,673,2262,681,25,41,0,203,92,153
0500000US06025,6025,"Imperial County, California",2013,25644,2032,15947,1862,972,508,0,203,54,94,918,498,1490,631,0,203,44,74,1446,626,1827,721,144,135,695,542,988,542,4030,1208,756,345,1840,758,1434,783,7563,1417,4962,1060,1526,686,1075,688,65,106,9697,1243,2286,778,786,414,269,221,1231,530,1749,761,903,431,722,595,124,134,1510,546,1510,546,0,203,0,203,1689,629,1566,629,123,179,0,203,2312,659,2312,659,0,203,0,203,151,143
0500000US06029,6029,"Kern County, California",2013,137511,4443,96246,3999,6399,1288,38,64,67,84,6294,1285,9043,1225,295,237,1053,431,7695,1196,11659,1731,1033,393,3116,935,7510,1334,18717,2476,5281,1396,7770,1660,5666,1219,50200,3388,31075,2733,15290,2017,3835,1185,228,249,41265,2691,8042,1329,2135,751,1610,712,4297,1057,8585,1557,5536,1240,2133,722,916,389,5968,1189,5431,1168,527,209,10,16,6990,1290,6722,1278,268,207,0,203,11275,1353,11275,1353,0,203,0,203,405,408
0500000US06031,6031,"Kings County, California",2013,21090,1578,14699,1460,711,399,0,203,0,203,711,399,1302,528,30,40,503,382,769,337,2249,631,59,84,742,421,1448,518,3156,932,969,524,1180,481,1007,512,7071,1319,4182,1005,2576,908,313,192,210,266,6391,992,1385,494,532,371,320,259,533,285,876,412,496,273,258,301,122,124,1067,468,1030,462,0,203,37,65,997,436,997,436,0,203,0,203,2066,649,2066,649,0,203,0,203,0,203
0500000US06033,6033,"Lake County, California",2013,16595,1322,10145,1396,1230,575,0,203,0,203,1230,575,1901,611,0,203,304,266,1597,566,914,455,0,203,238,241,676,421,2298,778,387,318,987,540,924,408,3704,993,1753,697,1750,686,201,151,98,163,6450,1099,1631,589,685,448,496,320,450,258,1357,532,1036,488,209,208,112,186,487,274,315,214,172,177,0,203,1159,469,1046,427,113,141,0,203,1631,572,1631,572,0,203,0,203,185,258
0500000US06037,6037,"Los Angeles County, California",2013,1477894,14280,1097561,13495,56712,3941,294,263,347,200,56071,3905,83249,4140,773,367,2878,727,79598,3900,103467,4186,3663,702,9846,1443,89958,3867,188559,5943,13433,1579,40645,3065,134481,4929,657901,10692,270610,7386,232654,5948,154637,5289,7673,1211,380333,6735,59998,3710,10454,1415,10445,1515,39099,3152,58008,3244,30051,2260,14725,1278,13232,1531,51587,2905,39981,2771,7547,1023,4059,934,61746,3180,56106,2944,3808,761,1832,676,142379,4616,139665,4682,1854,581,860,320,6615,1272
0500000US06039,6039,"Madera County, California",2013,25570,1786,17072,1785,1361,602,0,203,0,203,1361,602,3182,914,15,23,102,123,3065,905,2379,877,179,164,423,310,1777,736,2884,738,1164,505,823,404,897,397,6848,1184,4369,996,1971,610,508,274,418,517,8498,1102,1917,674,321,264,245,194,1351,581,1567,602,831,454,592,359,144,116,1171,452,1039,430,81,105,51,87,1711,507,1649,492,62,75,0,203,1940,584,1818,593,59,106,63,115,192,193
0500000US06041,6041,"Marin County, California",2013,67526,2327,48916,2497,1265,684,0,203,0,203,1265,684,1752,588,0,203,0,203,1752,588,2596,915,80,132,68,112,2448,869,4678,1168,229,168,685,502,3764,1042,38468,2180,15181,1751,12048,1686,11239,1760,157,157,18610,1717,2233,691,218,172,480,300,1535,590,3111,708,605,316,616,417,1890,614,1974,568,1321,494,287,217,366,231,2283,594,1757,567,339,242,187,169,9009,1438,8836,1434,156,158,17,28,0,203
0500000US06045,6045,"Mendocino County, California",2013,19271,1571,11236,1519,1164,553,0,203,0,203,1164,553,1324,705,0,203,99,118,1225,663,1155,574,163,151,348,339,644,419,3197,862,165,168,1532,650,1500,626,4396,955,1527,572,1974,752,895,420,0,203,8035,1173,2126,783,391,217,969,641,766,466,1703,558,961,414,452,321,290,228,739,334,566,255,144,174,29,45,1394,475,1292,456,102,101,0,203,2000,610,2000,610,0,203,0,203,73,119
0500000US06047,6047,"Merced County, California",2013,40650,2025,27417,1987,1276,632,0,203,0,203,1276,632,3699,1046,255,272,237,204,3207,937,4675,1219,294,214,1178,510,3203,1072,6682,1321,1302,443,3619,996,1761,772,10916,1427,7297,1190,2961,853,658,279,169,206,13233,1407,2690,771,796,513,376,294,1518,484,3063,746,2348,678,504,273,211,242,2013,482,1746,471,209,120,58,99,2909,947,2909,947,0,203,0,203,2452,708,2452,708,0,203,0,203,106,142
0500000US06053,6053,"Monterey County, California",2013,61919,2274,42942,2515,2411,926,0,203,0,203,2411,926,2953,733,22,37,300,258,2631,662,4340,1061,119,116,434,270,3787,1037,7163,1258,672,321,2366,825,4125,918,25930,1895,11244,1450,8810,1335,5876,1126,145,186,18977,1407,2300,598,493,264,434,259,1373,461,3252,702,1615,489,959,390,678,335,2793,632,2298,643,461,279,34,56,3484,822,3296,828,188,176,0,203,6995,990,6823,958,51,86,121,152,153,120
0500000US06055,6055,"Napa County, California",2013,29568,1564,21978,1439,631,325,0,203,0,203,631,325,1915,578,85,81,0,203,1830,574,1723,553,107,124,170,150,1446,523,3223,783,339,234,1025,475,1859,514,14398,1469,5961,785,4844,1104,3593,730,88,90,7590,1081,830,398,15,26,55,66,760,386,1307,450,537,302,282,183,488,279,1051,400,697,326,204,140,150,136,1262,335,1046,299,216,140,0,203,3085,621,3013,610,72,85,0,203,55,76
0500000US06057,6057,"Nevada County, California",2013,28215,1601,18435,1515,957,569,0,203,0,203,957,569,2444,842,0,203,86,143,2358,795,1369,477,0,203,148,159,1221,465,3749,910,0,203,1452,700,2297,684,9849,1230,4126,905,3755,864,1968,739,67,115,9780,1460,1600,742,429,406,215,210,956,530,2561,1078,990,471,629,562,942,642,1383,560,926,425,385,407,72,121,1829,619,1474,540,355,298,0,203,2358,632,2358,632,0,203,0,203,49,86
0500000US06059,6059,"Orange County, California",2013,577242,6926,423346,6902,16043,2158,0,203,210,179,15833,2142,21039,2175,511,280,575,309,19953,2151,26821,2219,1387,477,2462,770,22972,2007,59050,3492,5077,841,10383,1752,43590,3185,298471,6190,123167,5191,100367,4116,74937,4072,1922,728,153896,4878,19144,1893,4172,1010,2174,609,12798,1698,24023,2064,11385,1533,4870,1117,7768,1313,19803,1919,13628,1469,3791,973,2384,838,25570,2003,23351,2012,1730,602,489,299,63643,2872,62611,2919,864,646,168,161,1713,608
0500000US06061,6061,"Placer County, California",2013,92391,2806,68275,2837,2864,700,0,203,0,203,2864,700,4155,1069,109,105,104,132,3942,1035,4722,1033,229,172,290,217,4203,1014,11090,1301,950,406,2807,836,7333,1144,45193,2683,21640,1989,15520,2021,8033,1307,251,214,24116,1678,3256,837,486,326,261,211,2509,723,4168,873,1781,475,1366,573,1021,448,3201,708,2536,601,665,319,0,203,4087,847,3924,838,163,186,0,203,9356,1454,9191,1452,165,170,0,203,48,81
0500000US06065,6065,"Riverside County, California",2013,442179,7433,325105,7712,20842,2506,0,203,215,194,20627,2503,32691,2782,345,170,2209,726,30137,2690,36999,3202,2155,676,6401,1335,28443,2956,65808,3618,9715,1536,22748,2195,33345,2610,167035,4589,79104,3643,59945,3674,27986,2919,1730,600,117074,4306,21352,1860,4542,835,3201,558,13609,1542,22794,2345,11488,1594,6809,1108,4497,827,18202,1832,13862,1463,3525,1154,815,351,20170,1872,18362,1727,1679,678,129,119,32717,2368,32185,2319,384,294,148,144,1839,478
0500000US06067,6067,"Sacramento County, California",2013,282206,5311,210444,5965,12519,1762,0,203,202,171,12317,1755,17398,1867,477,298,615,291,16306,1791,23847,2263,1710,593,4884,952,17253,1954,42247,3268,5283,1032,17264,1881,19700,2266,113052,3968,59860,3273,40132,2798,13060,1870,1381,654,71762,3428,11494,1471,2525,726,2274,725,6695,1168,10986,1292,6666,1013,2583,741,1737,538,13120,1854,11054,1519,1850,750,216,355,13206,1710,12873,1713,333,230,0,203,22630,1795,22569,1784,61,102,0,203,326,300
0500000US06071,6071,"San Bernardino County, California",2013,361591,5248,266470,5361,16614,1744,0,203,35,58,16579,1741,24425,2310,814,359,1573,615,22038,2252,34087,2884,2295,880,5241,1023,26551,2628,54406,3671,9103,1596,18728,2069,26575,2183,135013,4816,66903,3501,47803,3224,20307,1919,1925,616,95121,3678,19716,2077,4252,1083,3496,896,11968,1793,17741,1791,10839,1505,3548,820,3354,1090,14035,1846,12245,1714,1503,570,287,230,17129,2060,16669,1964,397,273,63,103,24418,2241,24219,2246,199,195,0,203,2082,694
