GeoID,Date,1 to 4 years,5 to 9 years,10 to 14 years,15 to 17 years,18 and 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 and 61 years,62 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Same house 1 year ago:,Same house 1 year ago: - 1 to 4 years,Same house 1 year ago: - 5 to 9 years,Same house 1 year ago: - 10 to 14 years,Same house 1 year ago: - 15 to 17 years,Same house 1 year ago: - 18 and 19 years,Same house 1 year ago: - 20 to 24 years,Same house 1 year ago: - 25 to 29 years,Same house 1 year ago: - 30 to 34 years,Same house 1 year ago: - 35 to 39 years,Same house 1 year ago: - 40 to 44 years,Same house 1 year ago: - 45 to 49 years,Same house 1 year ago: - 50 to 54 years,Same house 1 year ago: - 55 to 59 years,Same house 1 year ago: - 60 and 61 years,Same house 1 year ago: - 62 to 64 years,Same house 1 year ago: - 65 to 69 years,Same house 1 year ago: - 70 to 74 years,Same house 1 year ago: - 75 to 79 years,Same house 1 year ago: - 80 to 84 years,Same house 1 year ago: - 85 years and over,Moved within same county:,Moved within same county: - 1 to 4 years,Moved within same county: - 5 to 9 years,Moved within same county: - 10 to 14 years,Moved within same county: - 15 to 17 years,Moved within same county: - 18 and 19 years,Moved within same county: - 20 to 24 years,Moved within same county: - 25 to 29 years,Moved within same county: - 30 to 34 years,Moved within same county: - 35 to 39 years,Moved within same county: - 40 to 44 years,Moved within same county: - 45 to 49 years,Moved within same county: - 50 to 54 years,Moved within same county: - 55 to 59 years,Moved within same county: - 60 and 61 years,Moved within same county: - 62 to 64 years,Moved within same county: - 65 to 69 years,Moved within same county: - 70 to 74 years,Moved within same county: - 75 to 79 years,Moved within same county: - 80 to 84 years,Moved within same county: - 85 years and over,Moved from different county within same state:,Moved from different county within same state: - 1 to 4 years,Moved from different county within same state: - 5 to 9 years,Moved from different county within same state: - 10 to 14 years,Moved from different county within same state: - 15 to 17 years,Moved from different county within same state: - 18 and 19 years,Moved from different county within same state: - 20 to 24 years,Moved from different county within same state: - 25 to 29 years,Moved from different county within same state: - 30 to 34 years,Moved from different county within same state: - 35 to 39 years,Moved from different county within same state: - 40 to 44 years,Moved from different county within same state: - 45 to 49 years,Moved from different county within same state: - 50 to 54 years,Moved from different county within same state: - 55 to 59 years,Moved from different county within same state: - 60 and 61 years,Moved from different county within same state: - 62 to 64 years,Moved from different county within same state: - 65 to 69 years,Moved from different county within same state: - 70 to 74 years,Moved from different county within same state: - 75 to 79 years,Moved from different county within same state: - 80 to 84 years,Moved from different county within same state: - 85 years and over,Moved from different state:,Moved from different state: - 1 to 4 years,Moved from different state: - 5 to 9 years,Moved from different state: - 10 to 14 years,Moved from different state: - 15 to 17 years,Moved from different state: - 18 and 19 years,Moved from different state: - 20 to 24 years,Moved from different state: - 25 to 29 years,Moved from different state: - 30 to 34 years,Moved from different state: - 35 to 39 years,Moved from different state: - 40 to 44 years,Moved from different state: - 45 to 49 years,Moved from different state: - 50 to 54 years,Moved from different state: - 55 to 59 years,Moved from different state: - 60 and 61 years,Moved from different state: - 62 to 64 years,Moved from different state: - 65 to 69 years,Moved from different state: - 70 to 74 years,Moved from different state: - 75 to 79 years,Moved from different state: - 80 to 84 years,Moved from different state: - 85 years and over,Moved from abroad:,Moved from abroad: - 1 to 4 years,Moved from abroad: - 5 to 9 years,Moved from abroad: - 10 to 14 years,Moved from abroad: - 15 to 17 years,Moved from abroad: - 18 and 19 years,Moved from abroad: - 20 to 24 years,Moved from abroad: - 25 to 29 years,Moved from abroad: - 30 to 34 years,Moved from abroad: - 35 to 39 years,Moved from abroad: - 40 to 44 years,Moved from abroad: - 45 to 49 years,Moved from abroad: - 50 to 54 years,Moved from abroad: - 55 to 59 years,Moved from abroad: - 60 and 61 years,Moved from abroad: - 62 to 64 years,Moved from abroad: - 65 to 69 years,Moved from abroad: - 70 to 74 years,Moved from abroad: - 75 to 79 years,Moved from abroad: - 80 to 84 years,Moved from abroad: - 85 years and over
6073,12/31/06,0.0609,0.1809,0.0329,0.0837,0.0756,0.0738,0.0764,0.0743,0.0739,0.0641,0.0533,0.0374,0.0295,0.0247,0.0587,0.8019,0.0463,0.1531,0.0214,0.0497,0.0468,0.0527,0.0612,0.0625,0.0641,0.0572,0.0486,0.0343,0.0266,0.023,0.0544,0.1305,0.0097,0.0203,0.0051,0.0209,0.0185,0.0133,0.0104,0.0085,0.0073,0.0053,0.0033,0.0021,0.002,0.001,0.0028,0.0242,0.0016,0.0023,0.0033,0.0046,0.0034,0.0028,0.0018,0.0012,0.0011,0.0005,0.0003,0.0003,0.0002,0.0002,0.0008,0.0307,0.0024,0.0032,0.0027,0.0062,0.0047,0.0034,0.002,0.0013,0.001,0.0007,0.0009,0.0005,0.0005,0.0003,0.0006,0.0127,0.0009,0.002,0.0004,0.0023,0.0022,0.0016,0.001,0.0009,0.0004,0.0004,0.0001,0.0001,0.0003,0.0002,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,12/31/06,0.0428,0.0944,0.0176,0.0577,0.0709,0.1053,0.1175,0.0854,0.0788,0.0712,0.0626,0.0462,0.036,0.0345,0.0791,0.8348,0.0366,0.0836,0.011,0.0318,0.0462,0.0794,0.0946,0.0735,0.0705,0.065,0.0574,0.043,0.0341,0.0327,0.0754,0.0902,0.0039,0.0079,0.0015,0.0101,0.0124,0.0146,0.0143,0.0082,0.005,0.0033,0.0036,0.0014,0.0013,0.0011,0.0017,0.0422,0.0003,0.0021,0.0042,0.0099,0.006,0.0051,0.0048,0.0027,0.0013,0.0016,0.001,0.0012,0.0004,0.0003,0.0013,0.0199,0.001,0.0003,0.0007,0.004,0.0042,0.0037,0.0024,0.0003,0.0013,0.0007,0.0002,0.0005,0.0002,0.0003,0.0002,0.0129,0.0009,0.0006,0.0003,0.0018,0.0021,0.0025,0.0014,0.0007,0.0008,0.0005,0.0005,0.0001,0.0001,0,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,12/31/06,0.0628,0.2125,0.0335,0.0749,0.0836,0.0727,0.0693,0.0755,0.0703,0.0592,0.0509,0.0359,0.0275,0.0224,0.0488,0.8084,0.048,0.1748,0.0236,0.049,0.0542,0.0537,0.0575,0.0634,0.062,0.0541,0.0466,0.0322,0.0252,0.0206,0.0435,0.1297,0.0112,0.0284,0.0048,0.0161,0.0204,0.0132,0.0083,0.0078,0.005,0.0033,0.0027,0.0025,0.0011,0.001,0.0037,0.0439,0.0023,0.0063,0.0038,0.006,0.0058,0.0045,0.0026,0.0031,0.0025,0.0018,0.0016,0.0009,0.0011,0.0003,0.0013,0.0111,0.0013,0.0015,0.0001,0.0031,0.0024,0.0005,0.0006,0.0006,0.0003,0,0,0.0001,0.0001,0.0001,0.0004,0.0069,0.0001,0.0015,0.0012,0.0008,0.0008,0.0008,0.0003,0.0005,0.0005,0.0001,0,0.0002,0,0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,12/31/06,0.0415,0.1443,0.0453,0.1068,0.0657,0.0545,0.0608,0.0754,0.0748,0.0756,0.0657,0.0449,0.0376,0.0322,0.0749,0.7713,0.0295,0.1277,0.0134,0.051,0.0344,0.0377,0.0495,0.0627,0.0657,0.0672,0.0609,0.0404,0.0334,0.0291,0.0685,0.1296,0.009,0.0112,0.0099,0.0344,0.0209,0.0102,0.0071,0.0065,0.0057,0.0049,0.0021,0.0011,0.0017,0.0024,0.0024,0.0846,0.0022,0.004,0.02,0.0185,0.0076,0.0065,0.0038,0.0049,0.0034,0.0027,0.0021,0.0026,0.0022,0.0005,0.0037,0.0095,0.0008,0,0.0017,0.0021,0.0017,0.0001,0.0002,0,0,0.0008,0.0006,0.0008,0.0002,0.0002,0.0003,0.005,0,0.0014,0.0002,0.0007,0.0011,0,0.0003,0.0012,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,12/31/06,0.0583,0.1643,0.0237,0.0571,0.0505,0.0683,0.0818,0.0842,0.0839,0.076,0.0706,0.0496,0.0364,0.029,0.0662,0.8505,0.0477,0.143,0.02,0.0384,0.0373,0.052,0.065,0.0716,0.074,0.0699,0.0634,0.0464,0.0332,0.0276,0.0609,0.0822,0.0067,0.0145,0.0018,0.0075,0.0059,0.0086,0.0102,0.0058,0.0051,0.0051,0.0039,0.0016,0.0018,0.0006,0.0032,0.044,0.0025,0.0039,0.0008,0.0076,0.0048,0.0058,0.0037,0.0041,0.0035,0.0005,0.0021,0.0015,0.0012,0.0004,0.0016,0.0114,0.001,0.0017,0.0007,0.0013,0.0008,0.0013,0.0019,0.0011,0.0005,0.0002,0.0005,0.0001,0.0003,0.0001,0.0002,0.012,0.0005,0.0013,0.0004,0.0022,0.0017,0.0006,0.0011,0.0016,0.0008,0.0004,0.0008,0.0001,0,0.0004,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,12/31/06,0.0572,0.1756,0.0449,0.0993,0.0668,0.0628,0.0597,0.0727,0.0715,0.0635,0.0576,0.0381,0.0341,0.027,0.0693,0.7764,0.0421,0.1417,0.0181,0.0485,0.044,0.0417,0.0468,0.063,0.0641,0.0583,0.0514,0.0341,0.0312,0.0257,0.0657,0.1443,0.0113,0.0262,0.0096,0.0328,0.0159,0.0117,0.0088,0.0074,0.0042,0.0041,0.0047,0.0024,0.0015,0.0009,0.0028,0.0411,0.0007,0.0024,0.0151,0.0085,0.0023,0.0028,0.0025,0.001,0.0021,0.0007,0.0011,0.0009,0,0.0004,0.0006,0.0272,0.0021,0.0035,0.002,0.0078,0.002,0.0047,0.0013,0.0011,0.0004,0.0002,0.0003,0.0006,0.0009,0,0.0001,0.0111,0.001,0.0018,0.0003,0.0016,0.0027,0.0018,0.0002,0.0002,0.0008,0.0002,0.0001,0.0001,0.0004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,12/31/06,0.0626,0.1751,0.026,0.064,0.0603,0.0822,0.0904,0.0836,0.0808,0.0678,0.0591,0.041,0.032,0.0255,0.0493,0.8279,0.0479,0.1524,0.0198,0.0417,0.0393,0.0585,0.0712,0.0718,0.0724,0.063,0.0544,0.0377,0.0292,0.0236,0.0451,0.1145,0.0111,0.0175,0.0024,0.0132,0.0139,0.0161,0.013,0.0078,0.0058,0.0034,0.0032,0.0021,0.0009,0.0014,0.0028,0.0265,0.0011,0.0027,0.0012,0.0052,0.0032,0.0035,0.003,0.002,0.0014,0.0006,0.0007,0.0002,0.0008,0.0001,0.0007,0.0159,0.0014,0.0018,0.002,0.0021,0.0014,0.0022,0.0016,0.0012,0.0005,0.0002,0.0002,0.0002,0.0005,0.0001,0.0005,0.0152,0.0011,0.0007,0.0006,0.0019,0.0025,0.0019,0.0016,0.0009,0.0006,0.0006,0.0007,0.0008,0.0006,0.0004,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6087,12/31/06,0.0539,0.161,0.0409,0.0887,0.0624,0.0577,0.0703,0.0711,0.0823,0.0846,0.0788,0.0433,0.0337,0.0178,0.0535,0.8163,0.0451,0.1425,0.0192,0.049,0.0426,0.045,0.0508,0.066,0.0727,0.0752,0.0716,0.0382,0.0312,0.0167,0.0506,0.1093,0.0038,0.0116,0.0066,0.0273,0.0126,0.0089,0.0113,0.0033,0.0063,0.0063,0.0036,0.0036,0.0021,0.0005,0.0015,0.0546,0.002,0.0046,0.0127,0.011,0.004,0.0023,0.0057,0.0012,0.0029,0.0023,0.0027,0.0013,0.0004,0.0002,0.0014,0.0144,0.0024,0.0014,0.0014,0.0013,0.0031,0.0004,0.0019,0.0007,0.0001,0.0006,0.001,0,0,0.0004,0,0.0053,0.0006,0.0009,0.0009,0,0,0.0012,0.0006,0,0.0004,0.0002,0,0.0003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089,12/31/06,0.0502,0.1702,0.0309,0.0678,0.0794,0.0507,0.0571,0.0766,0.0746,0.0726,0.0686,0.0502,0.0384,0.0367,0.0762,0.8161,0.035,0.1303,0.0201,0.0484,0.0522,0.0325,0.0473,0.0653,0.0652,0.0659,0.0638,0.0473,0.0363,0.0363,0.0701,0.1081,0.012,0.024,0.0033,0.0084,0.0191,0.0075,0.0057,0.01,0.0046,0.0044,0.0034,0.0014,0.0004,0,0.0037,0.0618,0.0032,0.0139,0.0057,0.0073,0.0077,0.0087,0.0041,0.0013,0.0029,0.0018,0.001,0.001,0.0017,0.0004,0.0011,0.0121,0,0.0009,0.0017,0.0029,0.0004,0.0019,0,0,0.0017,0.0004,0.0004,0.0005,0,0,0.0013,0.002,0,0.001,0,0.0008,0,0,0,0,0.0002,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095,12/31/06,0.0555,0.1961,0.0287,0.0715,0.0714,0.0674,0.066,0.0834,0.0797,0.0729,0.0591,0.0422,0.0308,0.0258,0.0496,0.8073,0.0385,0.1585,0.0225,0.0486,0.0424,0.0456,0.0541,0.069,0.0713,0.0684,0.0556,0.0371,0.0281,0.0236,0.0439,0.1251,0.0115,0.0298,0.0041,0.0151,0.0163,0.0147,0.0074,0.0099,0.0049,0.002,0.0022,0.0023,0.0017,0.0011,0.0023,0.0428,0.0028,0.0043,0.0013,0.0048,0.007,0.0041,0.0037,0.0035,0.0022,0.0019,0.0013,0.0019,0.001,0.0006,0.0024,0.0183,0.0026,0.003,0.0003,0.0027,0.0041,0.001,0.0007,0.0009,0.0006,0.0006,0,0.0009,0,0.0002,0.0008,0.0065,0,0.0005,0.0006,0.0003,0.0016,0.0019,0.0002,0.0001,0.0007,0,0,0.0002,0,0.0003,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097,12/31/06,0.0502,0.169,0.0304,0.0739,0.0628,0.0576,0.0689,0.0725,0.0822,0.0794,0.074,0.0499,0.0363,0.0257,0.0672,0.8427,0.0429,0.1459,0.0226,0.044,0.0456,0.0437,0.0586,0.0639,0.0738,0.07,0.0667,0.0453,0.0326,0.0245,0.0627,0.1057,0.0053,0.0176,0.0049,0.0179,0.011,0.0097,0.0074,0.0062,0.0057,0.0067,0.0048,0.0033,0.0013,0.0007,0.0032,0.0319,0.0013,0.0031,0.0027,0.0065,0.0035,0.002,0.0022,0.0016,0.0017,0.0026,0.0018,0.0007,0.0016,0.0001,0.0006,0.0161,0.0006,0.0021,0.0001,0.0048,0.0015,0.0022,0.0005,0.0007,0.001,0,0.0006,0.0005,0.0006,0.0002,0.0007,0.0035,0,0.0003,0.0001,0.0008,0.0012,0.0001,0.0003,0.0001,0,0.0001,0.0001,0.0002,0.0002,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,12/31/06,0.0661,0.2122,0.0331,0.0765,0.0823,0.0699,0.07,0.0714,0.0708,0.0603,0.0509,0.0357,0.0299,0.0221,0.0488,0.8099,0.05,0.1744,0.0248,0.0516,0.0541,0.0517,0.0543,0.0626,0.0613,0.0536,0.0466,0.0336,0.0268,0.0207,0.0437,0.1446,0.0121,0.0315,0.0075,0.0183,0.0201,0.0113,0.0125,0.0063,0.0083,0.0059,0.0032,0.0014,0.002,0.001,0.003,0.0344,0.0035,0.0048,0.0004,0.0048,0.0049,0.0059,0.0028,0.0022,0.0009,0.0006,0.0006,0.0005,0.0006,0.0003,0.0014,0.0066,0,0.0012,0.0004,0.0012,0.0015,0.0008,0.0001,0.0003,0,0.0001,0,0.0001,0.0001,0.0001,0.0006,0.0044,0.0004,0.0002,0,0.0006,0.0017,0.0003,0.0001,0,0.0003,0,0.0004,0,0.0004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107,12/31/06,0.0778,0.2305,0.0344,0.0797,0.0844,0.067,0.0647,0.0668,0.0638,0.0555,0.0445,0.0373,0.0261,0.0226,0.0449,0.8475,0.0627,0.1993,0.0273,0.0558,0.0615,0.0561,0.0559,0.0603,0.0575,0.0494,0.0408,0.0353,0.023,0.0212,0.0416,0.1085,0.0113,0.0212,0.0064,0.0139,0.0176,0.007,0.0069,0.0053,0.0044,0.0053,0.0028,0.001,0.0028,0.0008,0.0019,0.029,0.0021,0.0056,0.0002,0.0067,0.004,0.0024,0.0011,0.0006,0.002,0.0007,0.0007,0.001,0.0003,0.0006,0.0011,0.0075,0.0006,0.0029,0.0002,0.0012,0.0006,0.0008,0,0.0003,0,0.0002,0.0002,0,0.0001,0.0001,0.0004,0.0075,0.0011,0.0015,0.0004,0.0021,0.0007,0.0007,0.0007,0.0002,0,0,0.0001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,12/31/06,0.0584,0.1969,0.032,0.0708,0.0665,0.0633,0.0706,0.0775,0.0798,0.0704,0.0634,0.041,0.0324,0.0252,0.0518,0.86,0.0481,0.176,0.0268,0.0496,0.0487,0.0485,0.0586,0.0684,0.0728,0.0644,0.0574,0.0387,0.0307,0.0238,0.0475,0.0897,0.0084,0.0146,0.0032,0.013,0.0128,0.0095,0.0079,0.0058,0.0041,0.0033,0.0029,0.0011,0.0003,0.0005,0.0024,0.0271,0.0011,0.0038,0.001,0.0031,0.0024,0.0024,0.0024,0.0026,0.0011,0.0018,0.0015,0.001,0.0007,0.0008,0.0014,0.0162,0.0007,0.0023,0.0007,0.0026,0.0018,0.0018,0.0012,0.0007,0.0013,0.0004,0.0014,0.0002,0.0006,0.0001,0.0006,0.007,0.0002,0.0002,0.0003,0.0026,0.0008,0.001,0.0005,0.0001,0.0005,0.0004,0.0002,0.0001,0.0001,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,12/31/06,0.0509,0.172,0.0669,0.1246,0.0832,0.0644,0.0628,0.0712,0.0634,0.0595,0.0485,0.0339,0.0268,0.0227,0.0491,0.7508,0.0409,0.1443,0.0196,0.0582,0.058,0.0428,0.0517,0.0623,0.0585,0.055,0.0419,0.0304,0.0211,0.0211,0.0451,0.1292,0.0038,0.0168,0.0221,0.0416,0.0109,0.0111,0.0033,0.0062,0.0038,0.0019,0.0015,0.0032,0.0013,0.001,0.0007,0.0959,0.0048,0.0092,0.0239,0.0223,0.01,0.0066,0.0061,0.0023,0.001,0.0018,0.0036,0,0.0017,0.0002,0.0026,0.016,0.0013,0.0008,0.0006,0.0015,0.0027,0.0022,0.0015,0,0,0.0007,0.0007,0.0003,0.0026,0.0004,0.0007,0.008,0.0002,0.0009,0.0007,0.001,0.0017,0.0016,0.0002,0.0005,0.0002,0.0002,0.0008,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115,12/31/06,0.0675,0.2014,0.0454,0.09,0.0925,0.0734,0.0571,0.0744,0.0576,0.0635,0.0482,0.0387,0.0242,0.0242,0.0419,0.7653,0.0466,0.1495,0.0275,0.0587,0.0598,0.0587,0.0466,0.0631,0.0439,0.0564,0.0403,0.0352,0.0184,0.0195,0.0412,0.1032,0.0139,0.0268,0.005,0.009,0.0171,0.0055,0.0028,0.0041,0.0058,0.0031,0.0034,0.0025,0.0027,0.0017,0,0.0995,0.0037,0.0205,0.0115,0.0105,0.0156,0.0074,0.0051,0.0042,0.0063,0.0036,0.0039,0.001,0.0031,0.0023,0.0007,0.0114,0.0004,0.0011,0.0015,0.007,0,0,0,0,0,0,0.0006,0,0,0.0007,0,0.0206,0.003,0.0034,0,0.0047,0,0.0019,0.0026,0.003,0.0015,0.0005,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,12/31/07,0.0554,0.1692,0.0277,0.0684,0.0634,0.0748,0.0832,0.0823,0.0817,0.0733,0.0643,0.0476,0.032,0.0244,0.0522,0.8423,0.0437,0.1478,0.0204,0.046,0.0443,0.0575,0.0681,0.0712,0.0727,0.0673,0.059,0.0435,0.0299,0.0226,0.0484,0.0922,0.0075,0.0148,0.0037,0.0107,0.0096,0.0105,0.0089,0.0073,0.0065,0.0034,0.0027,0.0022,0.001,0.0007,0.0027,0.0397,0.0029,0.0048,0.0023,0.0071,0.0054,0.004,0.0036,0.0023,0.0021,0.0018,0.0014,0.0007,0.0003,0.0005,0.0007,0.0147,0.0009,0.0009,0.0007,0.003,0.0021,0.0017,0.0019,0.0012,0.0002,0.0005,0.0005,0.0006,0.0002,0,0.0002,0.0111,0.0004,0.0011,0.0006,0.0016,0.002,0.0012,0.0007,0.0003,0.0003,0.0003,0.0007,0.0006,0.0006,0.0005,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,12/31/07,0.0431,0.1565,0.0436,0.1156,0.081,0.0546,0.056,0.0594,0.0668,0.0669,0.058,0.0498,0.0374,0.0313,0.0802,0.7739,0.0299,0.1257,0.0214,0.056,0.0473,0.042,0.0448,0.048,0.0597,0.059,0.0532,0.045,0.0351,0.0301,0.0767,0.1415,0.0087,0.0231,0.0076,0.0374,0.0262,0.0082,0.0065,0.0067,0.0036,0.0035,0.0027,0.0027,0.0017,0.0008,0.0021,0.0539,0.0018,0.004,0.0125,0.0157,0.0056,0.0022,0.0007,0.0029,0.0024,0.0021,0.0015,0.0009,0.0002,0.0004,0.0009,0.018,0.0014,0.0021,0.0002,0.0047,0.0004,0.0016,0.0021,0.0004,0.001,0.0023,0.0003,0.0006,0.0004,0,0.0005,0.0127,0.0012,0.0016,0.002,0.0018,0.0015,0.0006,0.0018,0.0014,0,0,0.0003,0.0006,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,12/31/07,0.0541,0.1834,0.0263,0.0676,0.0624,0.0595,0.0679,0.0793,0.0835,0.0767,0.0671,0.0529,0.0349,0.0278,0.0567,0.8598,0.0437,0.1591,0.0215,0.0508,0.0436,0.0466,0.057,0.0685,0.074,0.0708,0.0618,0.0493,0.0327,0.0265,0.0539,0.0915,0.0074,0.0178,0.0027,0.0102,0.0134,0.0076,0.0069,0.0062,0.0066,0.0034,0.0031,0.0026,0.0013,0.0006,0.0015,0.0362,0.0028,0.0052,0.0013,0.0043,0.0038,0.0042,0.0034,0.0036,0.0019,0.0018,0.0016,0.0006,0.0006,0.0004,0.0006,0.0082,0.0001,0.0007,0.0005,0.0018,0.0014,0.0009,0.0003,0.0004,0.0007,0.0003,0.0005,0.0001,0.0002,0.0001,0.0003,0.0043,0.0001,0.0005,0.0002,0.0005,0.0002,0.0002,0.0002,0.0005,0.0003,0.0004,0.0002,0.0003,0.0002,0.0003,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,12/31/07,0.0489,0.1633,0.0295,0.07,0.0708,0.06,0.0513,0.0834,0.0877,0.0879,0.0711,0.0621,0.0397,0.0245,0.0499,0.8345,0.0349,0.1434,0.0164,0.0418,0.0476,0.0448,0.039,0.0726,0.0814,0.0785,0.0662,0.0611,0.0377,0.0238,0.0453,0.0912,0.0085,0.0135,0.0028,0.0166,0.0105,0.0059,0.0103,0.0064,0.0053,0.0073,0.0027,0,0.0003,0.0002,0.0008,0.0594,0.0034,0.0054,0.0095,0.0098,0.0091,0.0082,0.002,0.0026,0.0005,0.0017,0.0019,0.0006,0.0015,0.0003,0.0028,0.0143,0.0022,0.0009,0.0007,0.0018,0.0032,0.0011,0,0.0018,0.0005,0.0003,0.0003,0.0004,0.0003,0,0.0009,0.0005,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0.0002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,12/31/07,0.0718,0.2149,0.034,0.0841,0.0842,0.0678,0.0647,0.0676,0.0656,0.0596,0.0479,0.0392,0.0274,0.0223,0.0489,0.8363,0.0569,0.1834,0.026,0.06,0.0623,0.0528,0.0547,0.0604,0.0562,0.0535,0.0437,0.0356,0.0254,0.0209,0.0445,0.1205,0.0127,0.0246,0.0041,0.0181,0.0162,0.0104,0.0077,0.0053,0.006,0.0048,0.0031,0.0027,0.0006,0.0009,0.0032,0.0293,0.0015,0.0057,0.0031,0.0041,0.0028,0.0033,0.002,0.0016,0.002,0.0008,0.0007,0.0004,0.0006,0.0001,0.0006,0.0098,0.0006,0.0009,0.0006,0.001,0.0018,0.0007,0.0003,0.0003,0.0012,0.0005,0.0004,0.0001,0.0004,0.0003,0.0007,0.0041,0.0001,0.0004,0.0002,0.0009,0.001,0.0005,0,0,0.0002,0,0.0001,0.0003,0.0003,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,12/31/07,0.0438,0.1454,0.0337,0.1017,0.0971,0.0679,0.0535,0.0635,0.0691,0.0733,0.0763,0.0487,0.0324,0.0318,0.0618,0.8066,0.0353,0.1185,0.016,0.0629,0.0724,0.0482,0.04,0.0534,0.0613,0.0644,0.0694,0.0465,0.0318,0.0294,0.0571,0.104,0.0061,0.0123,0.004,0.0209,0.0146,0.0121,0.0065,0.0072,0.0059,0.0049,0.0048,0.0009,0.0006,0.0005,0.0027,0.0645,0.0012,0.009,0.0126,0.0142,0.0061,0.0053,0.0056,0.0022,0.0007,0.0021,0.0014,0.0004,0,0.0019,0.002,0.019,0.0012,0.0048,0.0005,0.0024,0.0033,0.0016,0.0015,0,0.0008,0.0018,0,0.0009,0,0,0,0.0058,0,0.0007,0.0006,0.0013,0.0007,0.0007,0,0.0008,0.0004,0,0.0007,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,12/31/07,0.0739,0.2142,0.0302,0.0832,0.0924,0.0723,0.0659,0.0732,0.0675,0.0581,0.0454,0.0342,0.0286,0.0201,0.0408,0.7867,0.0543,0.1762,0.0228,0.0526,0.0557,0.0522,0.0481,0.0606,0.0572,0.0516,0.0411,0.0314,0.0263,0.0185,0.0381,0.1367,0.0132,0.0287,0.0049,0.0188,0.0226,0.0113,0.0108,0.0063,0.0068,0.0045,0.0025,0.0017,0.0014,0.001,0.0021,0.0568,0.0048,0.0063,0.0014,0.0087,0.0111,0.0063,0.0054,0.0057,0.0024,0.0014,0.001,0.0008,0.0008,0.0005,0.0003,0.0133,0.0012,0.0017,0.0008,0.0019,0.0019,0.0023,0.0011,0.0003,0.0006,0.0005,0.0006,0.0002,0.0001,0,0.0002,0.0064,0.0004,0.0014,0.0004,0.0012,0.001,0.0004,0.0004,0.0002,0.0005,0.0002,0.0001,0.0001,0,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031,12/31/07,0.0723,0.1875,0.0254,0.1134,0.1025,0.0854,0.0896,0.0742,0.0634,0.0503,0.0363,0.0275,0.0237,0.0168,0.0317,0.7795,0.0578,0.155,0.0155,0.07,0.0635,0.0674,0.0675,0.0646,0.05,0.0407,0.0339,0.0269,0.0205,0.0158,0.0303,0.0936,0.0111,0.0182,0.0013,0.0132,0.0168,0.0079,0.0072,0.0025,0.006,0.0048,0.0006,0.0006,0.0011,0.0009,0.0014,0.0965,0.0021,0.0121,0.0083,0.0129,0.0181,0.009,0.0137,0.0052,0.0065,0.0047,0.0018,0,0.0021,0,0,0.027,0.0008,0.0019,0.0004,0.0165,0.0041,0.0011,0,0.0013,0.0008,0.0001,0,0,0,0,0,0.0034,0.0005,0.0003,0,0.0008,0,0,0.0011,0.0006,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
